"Agency Name","Report Number","Report Date","Log Date","Crime Type","Crime Start","Crime End","Disposition","Building","Address","Latitude","Longitude"
"UFPD","171041","2017-07-04 11:07:00","2017-07-05","Larceny/Bicycle","","","Pending","","J. Wayne Rietz Union","",""
"UFPD","170993","2017-06-21 17:35:00","2017-06-22","Larceny/Bicycle","","","Pending","","Beaty East","",""
"UFPD","170960","2017-06-09 13:48:00","2017-06-12","Larceny/Bicycle","","","Pending","","Marston Science Library","29.647989850000002","-82.3439469"
"UFPD","170943","2017-06-04 14:01:00","2017-06-05","Larceny/Bicycle","","","Pending","Cypress Hall","Cypress Hall","29.645972049999997","-82.33975907"
"UFPD","170926","2017-06-01 13:28:00","2017-06-02","Larceny/Bicycle","","","Pending","","Rawlings Hall","29.64623255","-82.34292308"
"UFPD","170924","2017-05-31 20:24:00","2017-06-01","Larceny/Bicycle","","","Pending","Maguire Village","Maguire Village","29.64092415","-82.37045109"
"UFPD","170889","2017-05-22 13:52:00","2017-05-23","Larceny/Bicycle","","","Pending","","Matherly Hall","29.651617799999997","-82.34103508"
"UFPD","170850","2017-05-16 08:16:00","2017-05-17","Larceny/Bicycle","","","Pending","","Diamond Village","29.642616","-82.3413523"
"UFPD","170772","2017-05-01 14:29:00","2017-05-02","Larceny/Bicycle","","","Pending","","Springs Residential Complex","",""
"UFPD","170771","2017-05-01 12:25:00","2017-05-02","Larceny/Bicycle","","","Pending","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","170754","2017-04-28 09:14:00","2017-05-01","Larceny/Bicycle","","","Pending","Cypress Hall","Cypress Hall","29.645972049999997","-82.33975907"
"UFPD","170744","2017-04-26 06:30:00","2017-04-26","Larceny/Bicycle","","","Pending","UF Health Shands Hospital","UF Health Shands Hospital","29.64042595","-82.34347126"
"UFPD","170705","2017-04-20 12:35:00","2017-04-21","Larceny/Bicycle","","","Pending","","Mallory Hall","29.64680685","-82.34029109"
"UFPD","170697","2017-04-19 18:41:00","2017-04-20","Larceny/Bicycle","","","Pending","","Medical Science Building","",""
"UFPD","170696","2017-04-19 17:37:00","2017-04-20","Larceny/Bicycle","","","Pending","","Medical Science Building","",""
"UFPD","170684","2017-04-18 15:02:00","2017-04-19","Larceny/Bicycle","","","Pending","","Little Hall","29.648851","-82.3407286"
"UFPD","170684","2017-04-18 15:02:00","2017-05-11","Larceny/Bicycle","","","*All Leads Exhausted","","Little Hall","29.648851","-82.3407286"
"UFPD","170668","2017-04-15 16:21:00","2017-04-17","Larceny/Bicycle","","","Pending","","Parking Garage #5","29.64331035","-82.35128402"
"UFPD","170668","2017-04-15 16:21:00","2017-04-19","Larceny/Bicycle","","","*All Leads Exhausted","","Parking Garage #5","29.64331035","-82.35128402"
"UFPD","170631","2017-04-12 13:23:00","2017-04-13","Larceny/Bicycle","","","Pending","Keys Residential Complex","Keys Residential Complex","29.6486368","-82.3476278"
"UFPD","170624","2017-04-11 16:46:00","2017-04-12","Larceny/Bicycle","","","Pending","","Marston Science Library","29.647989850000002","-82.3439469"
"UFPD","170624","2017-04-11 16:46:00","2017-05-09","Larceny/Bicycle","","","*All Leads Exhausted","","Marston Science Library","29.647989850000002","-82.3439469"
"UFPD","170622","2017-04-11 12:56:00","2017-05-09","Larceny/Bicycle","","","*All Leads Exhausted","J. Wayne Reitz Union","J. Wayne Reitz Union","29.64622365","-82.34767436"
"UFPD","170622","2017-04-11 12:56:00","2017-04-12","Larceny/Bicycle","","","Pending","J. Wayne Reitz Union","J. Wayne Reitz Union","29.64622365","-82.34767436"
"UFPD","170538","2017-03-31 16:01:00","2017-04-03","Larceny/Bicycle","","","Pending","","Inner Rd.","29.6473047","-82.340854"
"UFPD","170473","2017-03-19 08:30:00","2017-05-05","Larceny/Bicycle","","","*All Leads Exhausted","Thomas Hall","Thomas Hall","29.6512903","-82.34600255"
"UFPD","170473","2017-03-19 08:30:00","2017-03-20","Larceny/Bicycle","","","Pending","Thomas Hall","Thomas Hall","29.6512903","-82.34600255"
"UFPD","170434","2017-03-14 12:59:00","2017-03-15","Larceny/Bicycle","","","*Unfounded","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","170434","2017-03-13 12:59:00","2017-03-14","Larceny/Bicycle","","","Pending","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","170377","2017-02-28 12:38:00","2017-03-13","Larceny/Bicycle","","","*All Leads Exhausted","Tanglewood Village","Tanglewood Apartments","29.623834","-82.338754"
"UFPD","170377","2017-02-28 12:38:00","2017-03-01","Larceny/Bicycle","","","Pending","Tanglewood Village","Tanglewood Apartments","29.623834","-82.338754"
"UFPD","170348","2017-02-22 15:54:00","2017-02-23","Larceny/Bicycle","","","Pending","","McCarty Hall","29.6464581","-82.34442633"
"UFPD","170348","2017-02-22 15:54:00","2017-04-03","Larceny/Bicycle","","","*All Leads Exhausted","","McCarty Hall","29.6464581","-82.34442633"
"UFPD","170313","2017-02-16 12:29:00","2017-02-17","Larceny/Bicycle","","","Pending","","Swim Complex","",""
"UFPD","170313","2017-02-16 12:29:00","2017-03-16","Larceny/Bicycle","","","*All Leads Exhausted","","Swim Complex","",""
"UFPD","170303","2017-02-15 14:53:00","2017-02-24","Larceny/Bicycle","","","*All Leads Exhausted","Thomas Hall","Thomas Hall","29.6512903","-82.34600255"
"UFPD","170303","2017-02-15 14:53:00","2017-02-16","Larceny/Bicycle","","","Pending","Thomas Hall","Thomas Hall","29.6512903","-82.34600255"
"UFPD","170287","2017-02-13 12:09:00","2017-02-14","Larceny/Bicycle","","","Pending","","Graham Hall","29.6461794","-82.35073859"
"UFPD","170287","2017-02-13 12:09:00","2017-02-24","Larceny/Bicycle","","","*All Leads Exhausted","","Graham Hall","29.6461794","-82.35073859"
"UFPD","170252","2017-02-09 09:13:00","2017-02-10","Larceny/Bicycle","","","Sworn Complaint","Reitz Union","Reitz Union","29.64622365","-82.34767436"
"UFPD","170252","2017-02-09 09:13:00","2017-02-10","Larceny/Bicycle","","","Sworn Complaint","Reitz Union","Reitz Union","29.64622365","-82.34767436"
"UFPD","170246","2017-02-08 13:25:00","2017-02-09","Larceny/Bicycle","","","Pending","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","170246","2017-02-08 13:25:00","2017-03-08","Larceny/Bicycle","","","*All Leads Exhausted","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","170242","2017-02-07 11:31:00","2017-02-16","Larceny/Bicycle","","","*All Leads Exhausted","","Psychology","29.6433778","-82.34630927"
"UFPD","170242","2017-02-07 11:31:00","2017-02-08","Larceny/Bicycle","","","Pending","","Psychology","29.6433778","-82.34630927"
"UFPD","170222","2017-02-03 08:19:00","2017-02-06","Larceny/Bicycle","","","Pending","Gator Corner Dining","Gator Corner Dining","29.64797","-82.35009"
"UFPD","170222","2017-02-03 08:19:00","2017-03-08","Larceny/Bicycle","","","*All Leads Exhausted","Gator Corner Dining","Gator Corner Dining","29.64797","-82.35009"
"UFPD","170185","2017-01-28 15:32:00","2017-01-30","Larceny/Bicycle","","","Pending","","Turlington Hall","29.64921135","-82.34401893"
"UFPD","170185","2017-01-28 15:32:00","2017-02-02","Larceny/Bicycle","","","*All Leads Exhausted","","Turlington Hall","29.64921135","-82.34401893"
"UFPD","170162","2017-01-26 00:14:00","2017-01-26","Larceny/Bicycle","","","Pending","","Diamond Village","29.642616","-82.3413523"
"UFPD","170156","2017-01-25 09:26:00","2017-02-22","Larceny/Bicycle","","","*All Leads Exhausted","","Materials Engineering","29.6467195","-82.34919151"
"UFPD","170156","2017-01-25 09:26:00","2017-01-26","Larceny/Bicycle","","","Pending","","Materials Engineering","29.6467195","-82.34919151"
"UFPD","170123","2017-01-19 15:11:00","2017-01-20","Larceny/Bicycle","","","Arrest","","Parking Garage #5","29.64331035","-82.35128402"
"UFPD","170110","2017-01-18 17:24:00","2017-01-19","Larceny/Bicycle","","","Pending","","Buckman Hall","29.6507943","-82.3450037"
"UFPD","170110","2017-01-18 17:24:00","2017-02-25","Larceny/Bicycle","","","*All Leads Exhausted","","Buckman Hall","29.6507943","-82.3450037"
"UFPD","170107","2017-01-18 11:07:00","2017-01-19","Larceny/Bicycle","","","Pending","","Sigma Alpha Epsilon","",""
"UFPD","170107","2017-01-18 11:07:00","2017-03-18","Larceny/Bicycle","","","*All Leads Exhausted","","Sigma Alpha Epsilon","",""
"UFPD","170101","2017-01-17 08:35:00","2017-01-18","Larceny/Bicycle","","","Pending","Fletcher Hall","Fletcher Hall","29.651254299999998","-82.34541567"
"UFPD","170101","2017-01-17 08:35:00","2017-01-30","Larceny/Bicycle","","","*All Leads Exhausted","Fletcher Hall","Fletcher Hall","29.651254299999998","-82.34541567"
"UFPD","170097","2017-01-16 17:31:00","2017-01-17","Larceny/Bicycle","","","Sworn Complaint","Beaty Towers","Beaty Towers","29.6449175","-82.3403931"
"UFPD","170090","2017-01-14 17:03:00","2017-01-19","Larceny/Bicycle","","","*Complaint Withdrawal","","Fine Arts Area","",""
"UFPD","170080","2017-01-13 13:36:00","2017-01-17","Larceny/Bicycle","","","Pending","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","170080","2017-01-13 13:36:00","2017-01-30","Larceny/Bicycle","","","*All Leads Exhausted","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","170080","2017-01-13 13:36:00","2017-01-28","Larceny/Bicycle","","","*All Leads Exhausted","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","170072","2017-01-12 15:45:00","2017-01-13","Larceny/Bicycle","","","Pending","Reid Hall","Reid Hall","29.64656865","-82.33976288"
"UFPD","170072","2017-01-12 15:45:00","2017-01-24","Larceny/Bicycle","","","*All Leads Exhausted","Reid Hall","Reid Hall","29.64656865","-82.33976288"
"UFPD","170060","2017-01-11 13:45:00","2017-01-12","Larceny/Bicycle","","","Pending","","Marston Science Library","29.647989850000002","-82.3439469"
"UFPD","170060","2017-01-11 13:45:00","2017-01-24","Larceny/Bicycle","","","*All Leads Exhausted","","Marston Science Library","29.647989850000002","-82.3439469"
"UFPD","170051","2017-01-10 19:43:00","2017-01-11","Larceny/Bicycle","","","Pending","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","170051","2017-01-10 19:43:00","2017-03-02","Larceny/Bicycle","","","*All Leads Exhausted","Jennings Hall","Jennings Hall","29.644022","-82.34198595"
"UFPD","170054","2017-01-10 18:04:00","2017-01-11","Larceny/Bicycle","","","Pending","","Hume Hall","29.64455065","-82.3524818"
"UFPD","170054","2017-01-10 18:04:00","2017-01-24","Larceny/Bicycle","","","*All Leads Exhausted","","Hume Hall","29.64455065","-82.3524818"
"UFPD","170020","2017-01-05 18:30:00","2017-01-06","Larceny/Bicycle","","","Pending","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","170020","2017-01-05 18:30:00","2017-01-16","Larceny/Bicycle","","","*All Leads Exhausted","Broward Hall","Broward Hall","29.64654835","-82.34208197"
"UFPD","170016","2017-01-05 09:19:00","2017-01-06","Larceny/Bicycle","","","Pending","Gator Corner Dining","Gator Corner Dining","29.64797","-82.35009"
"UFPD","170016","2017-01-05 09:19:00","2017-01-11","Larceny/Bicycle","","","*All Leads Exhausted","Gator Corner Dining","Gator Corner Dining","29.64797","-82.35009"
"UFPD","170009","2017-01-04 10:51:00","2017-01-05","Larceny/Bicycle","","","Pending","Sledd Hall","Sledd Hall","29.65076745","-82.34550452"
"UFPD","170009","2017-01-04 10:51:00","2017-01-24","Larceny/Bicycle","","","*Sworn Complaint","Sledd Hall","Sledd Hall","29.65076745","-82.34550452"
"UFPD","170008","2017-01-04 09:31:00","2017-01-05","Larceny/Bicycle","","","Pending","","2080 Museum Rd.","29.6454476","-82.351491"
"UFPD","170008","2017-01-04 09:31:00","2017-01-09","Larceny/Bicycle","","","*All Leads Exhausted","","2080 Museum Rd.","29.6454476","-82.351491"
"UFPD","170002","2017-01-02 20:58:00","2017-01-03","Larceny/Bicycle","","","Pending","","Wayne and Jimmie Carse Swim/Dive Building","",""
"UFPD","170002","2017-01-02 20:58:00","2017-01-18","Larceny/Bicycle","","","*Sworn Complaint","","Wayne and Jimmie Carse Swim/Dive Building","",""
"UFPD","161365","2016-08-21 17:02:00","2017-01-24","Larceny/Bicycle","","","*Arrest","Weimer Hall","Weimer Hall","29.6478423","-82.34733036"
